row_number,original_comment,translated_comment
1262,GOD'S GIFTED 144OOO. BIBLE. REVALATIONS. WRITTEN IN THE STARS AND THE GOOD BOOK 😅❤😇💯🔮👆🏻😘🎶,GODS GIFTED 144OOO BIBLE REVALATIONS WRITTEN IN THE STARS AND THE GOOD BOOK  😅😇💯🔮👆🏻😘🎶
1264,September 6 2024!!!❤❤❤❤😉,September 6 2024 😉
1266,September 2024 🎉,September 2024 🎉
1271,Nice ❤❤,Nice
1272,Best music video for me ❤,Best music video for me
1273,assalamu'alaikum wrb RIVALDO SELIAN Aceh Tenggara hadir👉❤❤❤, very good thank you🙏💕,,Assalamualaikum wrb RIVALDO SELIAN Southeast Aceh is present very good thank you 👉🙏💕
1275,2012-2017 was really the best time😢😢😢,20122017 was really the best time 😢😢😢
1280,He was he best he will be missed 😢😔🙁,He was he best he will be missed  😢😔🙁
1285,❤,❤
1294,Every song created is the most beautiful song that is owned by a history❤❤❤❤❤❤❤❤❤,Every song created is the most beautiful song that is owned by a history
1296,Sept 5, 2024. Anyone? Can’t believe this song is turning 10 yrs old this year. ❤,Sept 5 2024 Anyone Cant believe this song is turning 10 yrs old this year
1299,September 2024 🤟🏻,September 2024 🤟🏻
1300,Anyone here in September 2024??😊,Anyone here in September 2024 😊
1301,Anyone want some sugar?🎉🎉🎉,Anyone want some sugar 🎉🎉🎉
1302,Guy's it's September ❤️,Guys its September
1305,i bet all the groom be like. "yup yup dont sweat it honey anything for your special day"😂😂,i bet all the groom be like yup yup dont sweat it honey anything for your special day 😂😂
1306,I.  Love  this idea ❤🎉😊,I  Love  this idea  🎉😊
1308,I'm here looking for sugar😅,Im here looking for sugar 😅
1309,🎶🎶Aqui o comentário em Portugues que voce estava procurando.❇❇,Here is the commentary in Portuguese that you were looking for 🎶🎶
1310,😢,😢
1313,September 2024 😊.,September 2024 😊
1317,Привет 😂😂😂😂😂.❤,Hello 😂😂😂😂😂
1322,Fin chadha had lkhessim😅,Where did you end up? 😅
1324,2024🎉,2024🎉
1325,還記得之前是被我爸推薦的，現在不聽都難受,I still remember that it was recommended by my dad before and now I feel uncomfortable if I don’t listen to it.
1329,🎉❤🎉,🎉❤🎉
1330,Wtf😂,Wtf 😂
1335,Anyone in 2026😊😊😊,Anyone in 2026 😊😊😊
1336,👍👍👍❤❤❤,👍👍👍❤❤❤
1340,Quero eles no meu casamento 🎉🎉🎉,I want them at my wedding 🎉🎉🎉
1343,❤❤❤,❤❤❤
1344,🎉🎉🎉🎉🎉🎉🎉,🎉🎉🎉🎉🎉🎉🎉
1345,Я😊.,I 😊
1346,Anyone watching this song now✨,Anyone watching this song now
1348,03/09/2024 9:07 am❤,03092024 907 am
1350,who's Listening in 2024 ??🎧🎧🎧,whos Listening in 2024  🎧🎧🎧
1352,Best video ever. MADE me sooo happy right now😎👋🏾👋🏾👋🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾💯💯💯💯💯💯😂😂❤️❤️❤️😘😍😍❤️,Best video ever MADE me sooo happy right now 😎👋🏾👋🏾👋🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾💯💯💯💯💯💯😂😂😘😍😍
1356,Anyone here in 2024 September 😊,Anyone here in 2024 September  😊
1357,1:14 生姜〜安い〜地下で取れたのに〜♪,114 Ginger is cheap and I could get it underground.
1365,❤❤❤,❤❤❤
1367,I'm so lonely. 😔🥺😢,Im so lonely  😔🥺😢
1368,What a wonderful way to celebrate with your great song ❣️❣️❣️❣️❣️☕️,What a wonderful way to celebrate with your great song
1372,❤️❤️❤️,❤️❤️❤️
1374,Eu simplesmente amo esse vídeo e essa música ❤❤❤❤❤❤,I just love this video and this song
1379,生姜　安い　地下で取れたのに（笑）,Ginger is cheap and I picked it underground lol
1382,2024?😍,2024?😍
1384,Anyone here in September 2024?? 😊,Anyone here in September 2024  😊
1385,3:16 steven tyler😂😂😂,316 steven tyler 😂😂😂
1387,生姜〜安い〜地下で採れたのに〜,Ginger is cheap and grown underground.
1388,Anyone in September 2024? ❤,Anyone in September 2024
1396,💜💜💜💜💜💜,💜💜💜💜💜💜
1398,Anyone here September 2024 😅😅,Anyone here September 2024  😅😅
1405,2024 are you still singing at wedding?🎉🎉🎉,2024 are you still singing at wedding 🎉🎉🎉
1409,Anyone here in September 2024?? 🙂,Anyone here in September 2024  🙂
1411,anyone listen to this in 2024?☺️,anyone listen to this in 2024
1412,It’s so expensive to have them in your wedding yet the volunteered to attend ❤️,Its so expensive to have them in your wedding yet the volunteered to attend
1417,Anyone here in September 2024 😊,Anyone here in September 2024  😊
1421,그나브리 5카 붙,Gnabry 5 car attached
1423,Much love 💕 and you  asome so much,Much love  and you  asome so much 💕
1424,Anyone Here In September 2024?? 👋😎,Anyone Here In September 2024  👋😎
1425,Happy 10 year anniversary to these people. 🎉🎉,Happy 10 year anniversary to these people  🎉🎉
1428,Super❤❤,Super
1430,love  you  so  much. thank  you  🥰♥️💯💯💯,love  you  so  much thank  you   🥰💯💯💯
1431,love  you  so  much. thank  you  🥰♥️💯💯💯,love  you  so  much thank  you   🥰💯💯💯
1433,Bet the grooms woke up unable to walk the next day 😂😂😂,Bet the grooms woke up unable to walk the next day  😂😂😂
1444,Anyone here in September 2024😊,Anyone here in September 2024 😊
1446,しょうが 安い 地下で取れたのに,Ginger is cheap and can be picked underground.
1454,Welcome in 2025🎉,Welcome in 2025 🎉
1455,Anyone here in September 2k24?❤,Anyone here in September 2k24
1459,Super❤❤,Super
1461,憑著一個亞裔男人的直覺，我覺得那個亞裔新郎並不知道老婆為何驚喜尖叫，但他強大的求生欲讓他跟著尖叫了,Based on the intuition of an Asian man, I think the Asian groom didn’t know why his wife screamed in surprise, but his strong desire to survive made him scream.
1463,Septiembre 2024? Claro que si 😎,September 2024 Of course 😎
1465,🎉🎉🎉🎉🎉🎉🎉 like,like 🎉🎉🎉🎉🎉🎉🎉
1466,almost 10 years rn🔥🔥,almost 10 years rn 🔥🔥
1469,Outstanding ❤️,Outstanding
1472,Algien en 2024😢🎉❤,Algae in 2024 😢🎉
1476,Love ❤️,Love
1477,Knock on 10 🎉❤❤❤❤😊,Knock on 10 🎉😊
1492,Yep😂,Yep 😂
1493,like if you came from sonic wave Mashup👍,like if you came from sonic wave Mashup 👍
1495,サーク,Sark
1496,Agosto de 2024??❤,August 2024
1497,who in 2024?👇,who in 2024 👇
1498,Bravi tutti, bella sorpresa agli sposi, ragazzi siete grandi 🙂🙂🙂😉😉😉❤,Well done everyone, nice surprise for the newlyweds, you guys are great 🙂🙂🙂😉😉😉
1499,Még ennyi év után is odabasz 😃😃,Even after all these years, you're still fucking there 😃😃
1501,❤ love this song,love this song
1506,The Best Video Ever 🎉🎉🎉🎉,The Best Video Ever 🎉🎉🎉🎉
1507,Yo siempre ❤❤❤ agosto de madrugad😊,I always August early in the morning 😊
1509,Anyone in Today? ❤,Anyone in Today
1511,2050 Anyone??👇,2050 Anyone 👇
1515,👏🙏🌷,👏🙏🌷
1516,Here 8/29/24! 💋 🍯,Here 82924 💋🍯
1518,空耳「生姜ぁ～　安～いぃ　　地下で採れたのにぃ～ ♪ 」　( ՞ਊ՞),Misheard ginger is cheap, even though it's harvested underground.
1520,Thanks Maroon 5 cuz make my childhood so meaningful 😚☺️,Thanks Maroon 5 cuz make my childhood so meaningful  😚
1525,Aggressive yelling and pointing = excitement 😅 1:17,Aggressive yelling and pointing  excitement  117 😅
1526,😂❤🎉I love you guys,I love you guys 😂🎉
1529,😊😊😊😊😊😊😊😊😊😊😊😊 good song,good song 😊😊😊😊😊😊😊😊😊😊😊😊
1534,2024() I love 💞😘 the I 💋💗❤️ Mom 🥺,2024 I love  the I  Mom  💞😘💋💗🥺
1545,One of the most iconic songs❤️💚💚❤️💚,One of the most iconic songs 💚💚💚
1550,Anyone August 2024?🎉,Anyone August 2024 🎉
1554,Bro is getting arrested 😳,Bro is getting arrested  😳
1558,Lucky🎉,Lucky 🎉
1562,l love you guys ❤🎉,l love you guys 🎉
1568,August 27 🙋🏻‍♂️,August 27 🙋🏻
1572,4 ɃƗŁŁƗØN VƗɆWS WØW.. 🎉,4 WE ARE WORDS 🎉
1576,Great🎉🎉🎉,Great 🎉🎉🎉
1578,Sep 2024 anyone? ❤,Sep 2024 anyone
1582,1:59 invitaron a muchos del sureste asiático 

🇰🇷🇯🇵🇹🇭,159 invited many from Southeast Asia 🇰🇷🇯🇵🇹🇭
1583,Nicely done😅,Nicely done 😅
1587,Love it! Great Collaboration,  Bruno and Lady Gaga🤙😎,Love it Great Collaboration  Bruno and Lady Gaga 🤙😎
1591,sugar is most important for fun to all🍥🍭🍬🎉🎸🎹🎙,sugar is most important for fun to all 🍥🍭🍬🎉🎸🎹🎙
1593,Actors are so wonderful 💕,Actors are so wonderful  💕
1594,Imagine the faces of people that married the day before 😂,Imagine the faces of people that married the day before  😂
1597,William Araujo Carlos aguas e Claus pinheiro Belo Horizonte MG águas claras Berreiro 5mosson😊😊,William Araujo Carlos waters and Claus pinheiro Belo Horizonte MG clear waters Berreiro 5mosson 😊😊
1600,JEANY 21 ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤. ❤,JEANY 21
1602,1:14 生姜〜安い〜地下で取れたのに〜,114 Ginger is cheap and I could get it underground.
1605,❤,❤
1606,We're going to wedding with this one 🗣️🔥,Were going to wedding with this one  🗣🔥
1607,懐かしいよおー,It brings back memories
1608,XD?😂❤,XD 😂
1614,Why? Why ? 为什么我过的这么惨？ 而美国人这么开心🥳,Why Why am I so miserable while Americans are so happy? 🥳
1615,❤,❤
1616,The nostalgia I brings back for me ❤,The nostalgia I brings back for me
1619,Enjoy❤,Enjoy
1622,Totally spoiled by having the audio of the audience and screaming ppl overlaid onto the track. 🙉,Totally spoiled by having the audio of the audience and screaming ppl overlaid onto the track  🙉
1623,Marron cinq 🟤❌🤮
maroon five 🥵🔥😎,Marron cinq 
maroon five  🟤🤮🥵🔥😎
1627,Thanks for not supporting😢who is the fan of hazrat Muhammad saw😊😊,Thanks for not supportingwho is the fan of hazrat Muhammad saw 😢😊😊
1628,2025 Agusta ❤,2025 Agusta
1629,生姜安い〜地下で取れたのに,Ginger is cheap and I got it underground.
1639,Eu canto ela com meu pai sempre no carro 😊❤,I sing it with my dad always in the car 😊
1645,24 AuGuSt 2024 Sugar ❤,24 AuGuSt 2024 Sugar
1649,2024❤,2024❤
1651,私もコメント欄の仲間に入れてください,Please include me in the comments section
1652,2024 😊😊,2024 😊😊
1654,とてもいい😂,Very good 😂
1656,4 billion views wow😮😮🎉🎉,4 billion views wow 😮😮🎉🎉
1658,One billion views❌
4 billion views✅,One billion views
4 billion views
1659,Anyone here in August 2024?? 😊,Anyone here in August 2024  😊
1660,Wow more than 4B views 👏👏👏,Wow more than 4B views  👏👏👏
1662,The bride got more muscle than any man in that room 😂,The bride got more muscle than any man in that room  😂
1667,Homepro Phuket 😅😅😅😅,Homepro Phuket 😅😅😅😅
1669,Love this makes me feel so happy ❤❤❤❤,Love this makes me feel so happy
1674,Ronaldo 😂😂😂🎉🎉🎉,Ronaldo 😂😂😂🎉🎉🎉
1675,August 2024😍,August 2024 😍
1677,Thaz cool 😎,Thaz cool  😎
1678,Just Dance is the reason why I got introduced all into those songs❤,Just Dance is the reason why I got introduced all into those songs
1681,Bro got half the population watching this 😲,Bro got half the population watching this  😲
1682,The first bride was jacked😂😂,The first bride was jacked 😂😂
1684,空耳:生姜安いー♪地下で採れたのにー♪,Soramimi ginger is cheap - even though it's harvested underground
1685,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤
1689,😢😢This song reminds my sister of her ex-boyfriend.,This song reminds my sister of her exboyfriend 😢😢
1690,Always smile when i am watching this  music❤️‍🩹23/08/24 from laos❤️‍🩹,Always smile when i am watching this  music230824 from laos 🩹🩹
1693,This is the best song ever 😍,This is the best song ever  😍
1694,Como pode não entender nada da letra e mesmo assim gostar da música??? Loucura né? 😂,How can you not understand any of the lyrics and still like the song Loucura? 😂
1695,Sweet beats🍫🍩🍪,Sweet beats 🍫🍩🍪
1696,I like that music so much!❤🤎,I like that music so much 🤎
1697,🔯☯️🔯🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔯☯️🔯🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔯☯️🔯🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔯☯️🔯,🔯☯️🔯🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔯☯️🔯🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔯☯️🔯🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔱🔯☯️🔯
1700,👏👏👏,👏👏👏
1707,私の名前と同じだ😂,It's the same as my name 😂
1710,Like if your watching this in 2025
👇,Like if your watching this in 2025
 👇
1712,❤Maroon 5 . LOVED FOREVER❤❤❤❤,Maroon 5  LOVED FOREVER
1715,やっとカラオケで95点に到達した😢クソ嬉しい☺️,I'm so happy I finally got 95 points at karaoke 😢
1720,😢❤❤,😢❤❤
1722,I'm still listening 😊❤.,Im still listening 😊
1726,生姜ーやすいちかーでほれたのにー,Ginger - I fell in love with it because it's cheap and close by.
1729,2024년에 온 한국인 모여,Koreans gathered in 2024
1733,2016 😅,2016 😅
1734,I love the cook's reaction as the band walks through the kitchen. 😂,I love the cooks reaction as the band walks through the kitchen  😂
1735,🧠🧠🧠👁️👁️👁️ kkkkkkkk,kkkkkkkk 🧠🧠🧠👁👁👁
1737,❤,❤
1738,August 2024❤🎉😮,August 2024 🎉😮
1739,❤😂😊we are Late😊😊😊,we are Late 😂😊😊😊😊
1741,おすすめにくると何度見てても見に来ちゃうわ,Whenever I see something recommended, I always come back to see it
1751,It's wedding season in Minneapolis 🎉💃🕺🔥,Its wedding season in Minneapolis  🎉💃🕺🔥
1754,This song I listen when I was five😂,This song I listen when I was five 😂
1755,🎉Brayan,Brian 🎉
1762,This if is music 🗿🤙✨,This if is music  🗿🤙
1765,அருமையான பாடல்❤,Aramayana Patala
1768,❤❤❤❤❤,❤❤❤❤❤
1769,Pour some sugar on me

Please 🙏

I could really use a little sweetness in my life

Light 🕯️,Pour some sugar on me

Please 

I could really use a little sweetness in my life

Light  🙏🕯
